,subject,hemi,labels,x_label,img,GI,streamlengths,qMap
16878,601127,L,3,131,hemi-L,0.625841666615266,1.9500000774860382,325.60126871841373
16879,601127,L,3,131,hemi-L,0.6090788241224618,1.710000067949295,325.60126871841373
16880,601127,L,4,131,hemi-L,0.5902064067895829,1.6500000655651093,324.56126666012545
16881,601127,L,4,131,hemi-L,0.6431231185738082,1.2900000512599945,324.56126666012545
16882,601127,L,4,131,hemi-L,0.6662374470047551,1.3500000536441803,329.4543021192425
16883,601127,L,4,131,hemi-L,0.620628899945914,1.410000056028366,308.5696938159004
16884,601127,L,4,131,hemi-L,0.623613852916731,1.440000057220459,308.5696938159004
16885,601127,L,4,131,hemi-L,0.6364098388479394,1.5000000596046448,308.5696938159004
16886,601127,L,4,131,hemi-L,0.6487177400559976,1.8900000751018524,308.5696938159004
16887,601127,L,4,131,hemi-L,0.6175077311016329,1.3500000536441803,342.04117532683324
16888,601127,L,4,131,hemi-L,0.6543274757726767,1.5900000631809235,342.04117532683324
16889,601127,L,4,131,hemi-L,0.6581157396239121,1.5600000619888306,342.04117532683324
16890,601127,L,4,131,hemi-L,0.6601762135717253,1.5000000596046448,342.04117532683324
16891,601127,L,4,131,hemi-L,1.0855286475249122,1.410000056028366,360.5691216066406
16892,601127,L,4,131,hemi-L,1.308813032429036,1.170000046491623,370.3762392089424
16893,601127,L,4,131,hemi-L,1.295698928065729,1.440000057220459,374.2732127179811
16894,601127,L,5,131,hemi-L,1.5526157738515711,1.6800000667572021,374.2732127179811
16895,601127,L,5,131,hemi-L,3.0897222744354176,1.0200000405311584,384.91101311503274
16896,601127,L,1,132,hemi-L,1.2652491145092701,1.5900000631809235,278.2782567685208
16897,601127,L,1,132,hemi-L,0.6778190787312587,2.250000089406967,267.8682265446229
16898,601127,L,1,132,hemi-L,0.6604000098938128,2.1300000846385956,268.631840825614
16899,601127,L,1,132,hemi-L,0.631694345913615,2.250000089406967,268.631840825614
16900,601127,L,1,132,hemi-L,0.6307512566813778,2.1900000870227814,293.98366065830106
16901,601127,L,1,132,hemi-L,0.6550274905580745,1.8900000751018524,300.0695258346187
16902,601127,L,1,132,hemi-L,0.7243251527998262,1.5900000631809235,300.0695258346187
16903,601127,L,1,132,hemi-L,0.7567285719389338,1.6200000643730164,325.24958275055377
16904,601127,L,1,132,hemi-L,0.7997091533298755,1.740000069141388,310.7476136250767
16905,601127,L,1,132,hemi-L,0.7713779934535318,1.8900000751018524,320.34762866693814
16906,601127,L,1,132,hemi-L,0.8117518180892802,1.5900000631809235,320.34762866693814
16907,601127,L,1,132,hemi-L,0.8809638441019894,1.7700000703334808,313.86571325388024
16908,601127,L,1,132,hemi-L,0.8966357970792875,1.6800000667572021,313.86571325388024
16909,601127,L,1,132,hemi-L,0.9508021485122898,1.6500000655651093,333.68866270982966
16910,601127,L,1,132,hemi-L,0.846962865393928,1.8600000739097595,333.68866270982966
16911,601127,L,1,132,hemi-L,0.9129766077543562,1.8900000751018524,363.1004729156626
16912,601127,L,1,132,hemi-L,0.979577711270075,2.1900000870227814,342.1263574005217
16913,601127,L,1,132,hemi-L,1.005675141416587,2.250000089406967,339.8963211287353
16914,601127,L,1,132,hemi-L,0.993696189125488,2.4900000989437103,331.3912879110899
16915,601127,L,1,132,hemi-L,0.9378846761149721,2.7900001108646393,331.3912879110899
16916,601127,L,1,132,hemi-L,0.9566439585292321,2.7900001108646393,331.49405878878815
16917,601127,L,1,132,hemi-L,0.9155412509537161,3.0900001227855682,331.49405878878815
16918,601127,L,1,132,hemi-L,0.9628374540757558,3.0900001227855682,334.07345626485295
16919,601127,L,1,132,hemi-L,0.976734138153572,3.390000134706497,325.47986192847907
16920,601127,L,1,132,hemi-L,1.0220760950469612,3.390000134706497,325.47986192847907
16921,601127,L,1,132,hemi-L,0.9641987827659805,3.690000146627426,327.95594500412733
16922,601127,L,1,132,hemi-L,0.9608605805062566,3.690000146627426,332.6975273054849
16923,601127,L,1,132,hemi-L,0.907855798776692,3.2400001287460327,332.6975273054849
16924,601127,L,1,132,hemi-L,0.8443778375226388,3.0900001227855682,348.3028556305511
16925,601127,L,1,132,hemi-L,0.8372543223249349,2.880000114440918,348.3028556305511
16926,601127,L,1,132,hemi-L,0.8093478554015782,3.0000001192092896,361.01750160971227
16927,601127,L,1,132,hemi-L,0.7667509287873566,2.850000113248825,361.01750160971227
16928,601127,L,1,132,hemi-L,0.7619133740289938,2.4900000989437103,357.91264410952533
16929,601127,L,1,132,hemi-L,0.7663389753095741,2.4900000989437103,358.79546771976163
16930,601127,L,1,132,hemi-L,0.7532266251144932,2.4900000989437103,354.4884797933969
16931,601127,L,1,132,hemi-L,0.7419398325233322,2.4000000953674316,354.4884797933969
16932,601127,L,1,132,hemi-L,0.7376777678688062,2.580000102519989,354.4884797933969
16933,601127,L,2,132,hemi-L,0.7367200578928759,2.580000102519989,362.66695275066576
16934,601127,L,2,132,hemi-L,0.7390282437962994,2.820000112056732,362.66695275066576
16935,601127,L,2,132,hemi-L,0.7385313421421233,3.150000125169754,356.52437868519024
16936,601127,L,2,132,hemi-L,0.7436377950917153,3.0900001227855682,367.6798280879832
16937,601127,L,2,132,hemi-L,0.7690312319228768,2.7900001108646393,367.6798280879832
16938,601127,L,2,132,hemi-L,0.7821075892456596,2.7900001108646393,370.0977484993788
16939,601127,L,2,132,hemi-L,0.8537008851030597,3.0900001227855682,370.0977484993788
16940,601127,L,2,132,hemi-L,0.8366528183147832,3.0900001227855682,389.9062143876187
16941,601127,L,2,132,hemi-L,0.7164572417180946,2.880000114440918,398.0002065204006
16942,601127,L,2,132,hemi-L,0.7905572724546753,3.0900001227855682,398.0002065204006
16943,601127,L,2,132,hemi-L,0.8555355637993427,3.120000123977661,398.0002065204006
16944,601127,L,2,132,hemi-L,0.909830207666858,3.180000126361847,401.3178292945458
16945,601127,L,2,132,hemi-L,0.8297437875521776,3.150000125169754,397.84690199143955
16946,601127,L,2,132,hemi-L,0.7354200504535918,3.120000123977661,390.3445488115229
16947,601127,L,2,132,hemi-L,0.7099830797267793,3.42000013589859,390.3445488115229
16948,601127,L,2,132,hemi-L,0.7534680326187565,3.390000134706497,390.3445488115229
16949,601127,L,2,132,hemi-L,0.8014062610368449,3.390000134706497,374.319115490691
16950,601127,L,2,132,hemi-L,0.802008882723725,3.3600001335144043,374.319115490691
16951,601127,L,2,132,hemi-L,0.7977079999417789,3.3600001335144043,374.319115490691
16952,601127,L,2,132,hemi-L,0.7991192652558481,3.0600001215934753,371.00699146786576
16953,601127,L,2,132,hemi-L,0.7990348366249584,3.0600001215934753,361.2512678238794
16954,601127,L,2,132,hemi-L,0.8297156392589392,3.0600001215934753,357.3838612772533
16955,601127,L,2,132,hemi-L,0.8093992895803271,2.7900001108646393,357.3838612772533
16956,601127,L,2,132,hemi-L,0.8097191657478556,2.7900001108646393,357.3838612772533
16957,601127,L,2,132,hemi-L,0.826298434139942,2.7900001108646393,352.9257891450337
16958,601127,L,2,132,hemi-L,0.7827310668810703,2.7900001108646393,352.9257891450337
16959,601127,L,2,132,hemi-L,0.7413523013804079,2.7900001108646393,345.70234637210604
16960,601127,L,2,132,hemi-L,0.7255244311743463,2.4900000989437103,345.70234637210604
16961,601127,L,2,132,hemi-L,0.7398495788609203,2.4300000965595245,341.21091344604565
16962,601127,L,2,132,hemi-L,0.7659402596802379,2.28000009059906,353.73265922039855
16963,601127,L,2,132,hemi-L,0.7765426006828947,2.550000101327896,353.73265922039855
16964,601127,L,2,132,hemi-L,0.7799480737667668,2.5200001001358032,351.7561270004591
16965,601127,L,2,132,hemi-L,0.8094103273165894,2.5200001001358032,355.38530371252466
16966,601127,L,2,132,hemi-L,0.8385497837035685,2.4900000989437103,355.38530371252466
16967,601127,L,2,132,hemi-L,0.8300320396947375,2.550000101327896,354.88129653378223
16968,601127,L,2,132,hemi-L,0.8756664595149504,2.7900001108646393,365.16280363355713
16969,601127,L,2,132,hemi-L,0.9407413983331652,2.550000101327896,365.16280363355713
16970,601127,L,2,132,hemi-L,0.9237324843599515,2.4000000953674316,360.3310185010379
16971,601127,L,2,132,hemi-L,0.9045995230128467,2.250000089406967,351.0934771689853
16972,601127,L,2,132,hemi-L,0.9273021632728891,2.310000091791153,359.25854091946627
16973,601127,L,2,132,hemi-L,1.0324958909682636,2.1900000870227814,357.93832440940514
16974,601127,L,2,132,hemi-L,1.0640741100181665,2.4900000989437103,362.268008176569
16975,601127,L,2,132,hemi-L,1.0222820222117093,2.1600000858306885,362.268008176569
16976,601127,L,2,132,hemi-L,1.0008712977464143,2.1900000870227814,366.596357710825
16977,601127,L,2,132,hemi-L,1.0748778074833918,2.4900000989437103,350.61727438582915
16978,601127,L,2,132,hemi-L,1.061599568736942,2.4900000989437103,357.48003558943816
16979,601127,L,2,132,hemi-L,0.9830671997103974,2.1900000870227814,354.44966208896705
16980,601127,L,2,132,hemi-L,0.930130901567091,2.2200000882148743,344.3589339978099
16981,601127,L,2,132,hemi-L,0.838321992662082,2.1900000870227814,344.3589339978099
16982,601127,L,2,132,hemi-L,0.850916099039377,2.1900000870227814,369.1849598547666
16983,601127,L,2,132,hemi-L,0.8705396745630226,2.4900000989437103,369.1849598547666
16984,601127,L,2,132,hemi-L,0.775882323540411,2.4900000989437103,369.1849598547666
16985,601127,L,2,132,hemi-L,0.8127203580466186,2.4900000989437103,373.6730768140853
16986,601127,L,2,132,hemi-L,0.7781602099740003,2.4900000989437103,373.6730768140853
16987,601127,L,2,132,hemi-L,0.7783231379969241,2.4900000989437103,372.430440066413
16988,601127,L,2,132,hemi-L,0.7885758178469786,2.4900000989437103,370.09954231620446
16989,601127,L,2,132,hemi-L,0.7983997616266585,2.4900000989437103,370.09954231620446
16990,601127,L,3,132,hemi-L,0.7917298885720159,2.1900000870227814,364.708650614975
16991,601127,L,3,132,hemi-L,0.7344316744209163,2.07000008225441,364.708650614975
16992,601127,L,3,132,hemi-L,0.7003236194470155,2.28000009059906,364.708650614975
16993,601127,L,3,132,hemi-L,0.7139049705231668,2.1900000870227814,348.480083087728
16994,601127,L,3,132,hemi-L,0.7139205611168213,2.1000000834465027,348.480083087728
16995,601127,L,3,132,hemi-L,0.6352805210566657,1.9500000774860382,343.374967581781
16996,601127,L,3,132,hemi-L,0.6219746930619338,1.8900000751018524,343.374967581781
16997,601127,L,3,132,hemi-L,0.6485020444989315,1.8900000751018524,343.374967581781
16998,601127,L,3,132,hemi-L,0.7416525269978334,1.8600000739097595,338.0667659164696
16999,601127,L,3,132,hemi-L,0.725413562177506,1.6800000667572021,338.0667659164696
17000,601127,L,3,132,hemi-L,0.63855458337381,1.8600000739097595,322.9810153268926
17001,601127,L,3,132,hemi-L,0.6097739634531839,1.8300000727176666,321.4685679805467
17002,601127,L,3,132,hemi-L,0.6119293019964008,1.8000000715255737,321.4685679805467
17003,601127,L,3,132,hemi-L,0.6198641535250565,1.7700000703334808,320.29616764017004
17004,601127,L,3,132,hemi-L,0.6569392814055046,1.740000069141388,320.29616764017004
17005,601127,L,3,132,hemi-L,0.6703612120033233,1.740000069141388,320.29616764017004
17006,601127,L,3,132,hemi-L,0.6646997045964641,1.8000000715255737,324.56126666012545
17007,601127,L,3,132,hemi-L,0.6023186775768651,2.1900000870227814,324.56126666012545
17008,601127,L,4,132,hemi-L,0.5968726466318911,1.980000078678131,324.56126666012545
17009,601127,L,4,132,hemi-L,0.6720809861361635,1.6800000667572021,324.56126666012545
17010,601127,L,4,132,hemi-L,0.6686099798795804,1.6500000655651093,329.4543021192425
17011,601127,L,4,132,hemi-L,0.6205813277783568,1.3500000536441803,322.10744556343684
17012,601127,L,4,132,hemi-L,0.6198076692219805,1.5900000631809235,322.10744556343684
17013,601127,L,4,132,hemi-L,0.6517704873553574,1.5900000631809235,322.10744556343684
17014,601127,L,4,132,hemi-L,0.643542985704759,1.5600000619888306,336.17084812506323
17015,601127,L,4,132,hemi-L,0.6139949601957136,1.5000000596046448,336.17084812506323
17016,601127,L,4,132,hemi-L,0.6546110136343259,1.5000000596046448,336.17084812506323
17017,601127,L,4,132,hemi-L,0.656422439380279,1.440000057220459,336.17084812506323
17018,601127,L,4,132,hemi-L,0.8271979972408432,1.3200000524520874,357.1318980588548
17019,601127,L,4,132,hemi-L,1.3330762606969528,1.2300000488758087,368.73720783842185
17020,601127,L,4,132,hemi-L,1.2956531872126307,1.5000000596046448,378.8721460183087
17021,601127,L,4,132,hemi-L,1.295795387933326,1.740000069141388,375.9844945617834
17022,601127,L,5,132,hemi-L,1.2792736275120913,1.2600000500679016,374.8845457096551
17023,601127,L,5,132,hemi-L,2.1783690586621565,1.0800000429153442,374.8845457096551
17024,601127,L,1,133,hemi-L,1.2685298549530566,1.5000000596046448,268.1474783194097
17025,601127,L,1,133,hemi-L,0.6769195164511416,1.980000078678131,267.8682265446229
17026,601127,L,1,133,hemi-L,0.6706228892320916,2.9700001180171967,267.8682265446229
17027,601127,L,1,133,hemi-L,0.6526394663553623,2.250000089406967,268.631840825614
17028,601127,L,1,133,hemi-L,0.6499264267948954,2.1900000870227814,268.631840825614
17029,601127,L,1,133,hemi-L,0.6387997075791587,1.8900000751018524,300.0695258346187
17030,601127,L,1,133,hemi-L,0.6627098804465126,1.710000067949295,300.0695258346187
17031,601127,L,1,133,hemi-L,0.7363649851708454,1.8900000751018524,325.24958275055377
17032,601127,L,1,133,hemi-L,0.7901459386226505,1.8900000751018524,325.24958275055377
17033,601127,L,1,133,hemi-L,0.7721372675697269,1.8900000751018524,320.34762866693814
17034,601127,L,1,133,hemi-L,0.8015646823212237,1.8900000751018524,320.34762866693814
17035,601127,L,1,133,hemi-L,0.8708751706093334,1.5900000631809235,318.776072812346
17036,601127,L,1,133,hemi-L,0.8802934484394954,1.6500000655651093,318.776072812346
17037,601127,L,1,133,hemi-L,0.9578341108032089,1.6800000667572021,345.34353137381163
17038,601127,L,1,133,hemi-L,0.8345953795221599,1.8900000751018524,345.34353137381163
17039,601127,L,1,133,hemi-L,0.8784548986761807,2.1300000846385956,363.1004729156626
17040,601127,L,1,133,hemi-L,0.9403130584176912,2.1900000870227814,342.1263574005217
17041,601127,L,1,133,hemi-L,0.9742393055317266,2.4900000989437103,339.8963211287353
17042,601127,L,1,133,hemi-L,1.0017146667745047,2.4900000989437103,339.8963211287353
17043,601127,L,1,133,hemi-L,0.9138516580705206,2.7900001108646393,328.52285410427123
17044,601127,L,1,133,hemi-L,0.9383843875758455,2.7900001108646393,319.44276427976774
17045,601127,L,1,133,hemi-L,0.9105697029681966,2.7900001108646393,319.44276427976774
17046,601127,L,1,133,hemi-L,0.963107225981218,3.0900001227855682,322.47563424375966
17047,601127,L,1,133,hemi-L,0.9844172169342309,3.0900001227855682,322.47563424375966
17048,601127,L,1,133,hemi-L,0.9789800200728582,3.690000146627426,325.47986192847907
17049,601127,L,1,133,hemi-L,0.9633683094887311,3.690000146627426,334.28333270999576
17050,601127,L,1,133,hemi-L,0.9499716909181761,3.6000001430511475,334.28333270999576
17051,601127,L,1,133,hemi-L,0.9311693730523025,3.120000123977661,336.72978000627825
17052,601127,L,1,133,hemi-L,0.8634311673988396,3.0900001227855682,348.3028556305511
17053,601127,L,1,133,hemi-L,0.8497965804205244,2.9400001168251038,348.3028556305511
17054,601127,L,1,133,hemi-L,0.8306305551806396,2.7900001108646393,361.01750160971227
17055,601127,L,1,133,hemi-L,0.7794659705968363,2.7900001108646393,365.76933677374194
17056,601127,L,1,133,hemi-L,0.7612701469881583,2.7600001096725464,365.76933677374194
17057,601127,L,1,133,hemi-L,0.7758325099469082,2.4900000989437103,359.4386475264209
17058,601127,L,1,133,hemi-L,0.7805919902570737,2.4900000989437103,361.249164081006
17059,601127,L,1,133,hemi-L,0.7442527482890029,2.4600000977516174,354.4884797933969
17060,601127,L,2,133,hemi-L,0.73277851996486,2.4300000965595245,351.0446128742854
17061,601127,L,2,133,hemi-L,0.7561166308653965,2.5200001001358032,363.8570706413551
17062,601127,L,2,133,hemi-L,0.7408847173048978,2.7000001072883606,360.0313844457178
17063,601127,L,2,133,hemi-L,0.7366391715643551,2.610000103712082,360.0313844457178
17064,601127,L,2,133,hemi-L,0.7558904294995721,2.7300001084804535,367.6798280879832
17065,601127,L,2,133,hemi-L,0.7988924580888953,2.7900001108646393,367.7913521221887
17066,601127,L,2,133,hemi-L,0.812833035746756,3.0900001227855682,367.7913521221887
17067,601127,L,2,133,hemi-L,0.7888729712290595,3.0900001227855682,372.4494107933947
17068,601127,L,2,133,hemi-L,0.8361404970752867,2.7900001108646393,389.9062143876187
17069,601127,L,2,133,hemi-L,0.7660708712258433,3.0900001227855682,389.9062143876187
17070,601127,L,2,133,hemi-L,0.8101641191182353,3.0900001227855682,391.1638987273008
17071,601127,L,2,133,hemi-L,0.8416739674282079,3.0900001227855682,391.1638987273008
17072,601127,L,2,133,hemi-L,0.8526513290364603,3.120000123977661,397.84690199143955
17073,601127,L,2,133,hemi-L,0.8688969874448981,3.120000123977661,397.84690199143955
17074,601127,L,2,133,hemi-L,0.7615890587552263,3.3600001335144043,388.34390333969145
17075,601127,L,2,133,hemi-L,0.7451565375913626,3.3600001335144043,381.0705186950619
17076,601127,L,2,133,hemi-L,0.8137997540495976,3.3600001335144043,381.0705186950619
17077,601127,L,2,133,hemi-L,0.8399188200926354,3.3600001335144043,381.0705186950619
17078,601127,L,2,133,hemi-L,0.8213826096868113,3.3600001335144043,365.09541802966083
17079,601127,L,2,133,hemi-L,0.7996889680010991,3.3600001335144043,365.09541802966083
17080,601127,L,2,133,hemi-L,0.8018980578252906,3.0600001215934753,361.2512678238794
17081,601127,L,2,133,hemi-L,0.796957131641498,3.0600001215934753,361.2512678238794
17082,601127,L,2,133,hemi-L,0.8188834931245906,3.0600001215934753,356.0169132542825
17083,601127,L,2,133,hemi-L,0.821565917154498,3.0900001227855682,347.85373564549974
17084,601127,L,2,133,hemi-L,0.8090506668839035,3.0900001227855682,347.85373564549974
17085,601127,L,2,133,hemi-L,0.8113662877871961,2.7900001108646393,352.9257891450337
17086,601127,L,2,133,hemi-L,0.7949027562491011,3.0900001227855682,337.94360832675505
17087,601127,L,2,133,hemi-L,0.7562840908072709,2.7900001108646393,337.94360832675505
17088,601127,L,2,133,hemi-L,0.7274219683345201,2.610000103712082,341.21091344604565
17089,601127,L,2,133,hemi-L,0.7498115501658744,2.4300000965595245,341.21091344604565
17090,601127,L,2,133,hemi-L,0.7660165363970994,2.6700001060962677,338.7697986954025
17091,601127,L,2,133,hemi-L,0.7738644084284442,2.610000103712082,351.7561270004591
17092,601127,L,2,133,hemi-L,0.7879223585583125,2.610000103712082,351.7561270004591
17093,601127,L,2,133,hemi-L,0.7927165681091588,2.4900000989437103,354.88129653378223
17094,601127,L,2,133,hemi-L,0.8121975599876081,2.4900000989437103,354.88129653378223
17095,601127,L,2,133,hemi-L,0.8090433035526537,2.7000001072883606,354.88129653378223
17096,601127,L,2,133,hemi-L,0.8574497967031058,2.7900001108646393,363.22398819890617
17097,601127,L,2,133,hemi-L,0.9277886195575787,2.550000101327896,349.53733176865785
17098,601127,L,2,133,hemi-L,0.9206794822696205,2.4900000989437103,351.0934771689853
17099,601127,L,2,133,hemi-L,0.9012830121886414,2.4600000977516174,355.9691895697382
17100,601127,L,2,133,hemi-L,0.906058372219168,2.4900000989437103,355.9691895697382
17101,601127,L,2,133,hemi-L,1.000683279963832,2.1900000870227814,357.93832440940514
17102,601127,L,2,133,hemi-L,1.0561318862543196,2.4900000989437103,358.3167017449499
17103,601127,L,2,133,hemi-L,1.0221662835344794,2.4600000977516174,363.35139817586884
17104,601127,L,2,133,hemi-L,0.9821366178964173,2.1900000870227814,363.35139817586884
17105,601127,L,2,133,hemi-L,1.0328378818062516,2.4900000989437103,348.2669508099568
17106,601127,L,2,133,hemi-L,1.0569337752909729,2.4900000989437103,348.2669508099568
17107,601127,L,2,133,hemi-L,0.9644761110275899,2.1900000870227814,358.24451483588496
17108,601127,L,2,133,hemi-L,0.9086147326005501,1.9200000762939453,357.7834319785102
17109,601127,L,2,133,hemi-L,0.8705558405824576,2.1900000870227814,357.7834319785102
17110,601127,L,2,133,hemi-L,0.8832656124479867,2.1900000870227814,369.93478543869196
17111,601127,L,2,133,hemi-L,0.8728231238596558,2.1900000870227814,376.5462197722809
17112,601127,L,2,133,hemi-L,0.794775975785806,2.4900000989437103,376.5462197722809
17113,601127,L,2,133,hemi-L,0.8296690253198438,2.4900000989437103,373.6730768140853
17114,601127,L,2,133,hemi-L,0.8202197937163108,2.7900001108646393,372.1658747558394
17115,601127,L,2,133,hemi-L,0.807713706494588,2.4900000989437103,370.09954231620446
17116,601127,L,2,133,hemi-L,0.8132239116212934,2.4900000989437103,370.09954231620446
17117,601127,L,2,133,hemi-L,0.7982528034769194,2.4900000989437103,368.937359592055
17118,601127,L,3,133,hemi-L,0.7728453076840525,2.4900000989437103,368.937359592055
17119,601127,L,3,133,hemi-L,0.7279378662996553,2.250000089406967,348.480083087728
17120,601127,L,3,133,hemi-L,0.7031066295318772,2.1600000858306885,348.480083087728
17121,601127,L,3,133,hemi-L,0.6979721776641054,2.1300000846385956,348.480083087728
17122,601127,L,3,133,hemi-L,0.7216464071140404,2.07000008225441,348.7401087454755
17123,601127,L,3,133,hemi-L,0.6589585725546726,1.9200000762939453,338.0667659164696
17124,601127,L,3,133,hemi-L,0.6279773737175275,1.8900000751018524,338.0667659164696
17125,601127,L,3,133,hemi-L,0.688124402609323,1.8900000751018524,338.0667659164696
17126,601127,L,3,133,hemi-L,0.7582896552809716,1.8900000751018524,338.0667659164696
17127,601127,L,3,133,hemi-L,0.717578860548008,1.8000000715255737,321.291001578226
17128,601127,L,3,133,hemi-L,0.6300985806175092,1.710000067949295,321.291001578226
17129,601127,L,3,133,hemi-L,0.6097988740437532,1.6200000643730164,320.29616764017004
17130,601127,L,3,133,hemi-L,0.6146504838590225,1.8600000739097595,320.29616764017004
17131,601127,L,3,133,hemi-L,0.6488043202555943,1.8000000715255737,320.29616764017004
17132,601127,L,3,133,hemi-L,0.6601385591213138,1.8300000727176666,320.29616764017004
17133,601127,L,3,133,hemi-L,0.6517666774448301,1.8000000715255737,316.74895190269126
17134,601127,L,3,133,hemi-L,0.6742582872072943,1.8300000727176666,316.74895190269126
17135,601127,L,3,133,hemi-L,0.6489056906380138,1.9500000774860382,316.74895190269126
17136,601127,L,4,133,hemi-L,0.6108212625531644,1.5000000596046448,316.74895190269126
17137,601127,L,4,133,hemi-L,0.6831733111038663,1.5000000596046448,316.74895190269126
17138,601127,L,4,133,hemi-L,0.6689206712049276,1.5000000596046448,322.10744556343684
17139,601127,L,4,133,hemi-L,0.6172854595032486,1.5300000607967377,322.10744556343684
17140,601127,L,4,133,hemi-L,0.6183532439830145,1.5000000596046448,322.10744556343684
17141,601127,L,4,133,hemi-L,0.6662700365720522,1.5000000596046448,322.10744556343684
17142,601127,L,4,133,hemi-L,0.6388388391695861,1.5000000596046448,328.6595152268601
17143,601127,L,4,133,hemi-L,0.6107526678443956,1.440000057220459,328.6595152268601
17144,601127,L,4,133,hemi-L,0.6587356265994415,1.440000057220459,328.6595152268601
17145,601127,L,4,133,hemi-L,0.6968238879895764,1.3800000548362732,328.6595152268601
17146,601127,L,4,133,hemi-L,1.1679914764947774,1.2000000476837158,357.1318980588548
17147,601127,L,4,133,hemi-L,1.2985818429622293,1.3200000524520874,368.73720783842185
17148,601127,L,4,133,hemi-L,1.3101262919445533,1.7700000703334808,375.9844945617834
17149,601127,L,4,133,hemi-L,1.3201626796998776,1.5600000619888306,375.9844945617834
17150,601127,L,5,133,hemi-L,1.1770293011824904,1.14000004529953,375.6544462277699
17151,601127,L,5,133,hemi-L,0.9943652477591189,1.0200000405311584,386.0980168883627
17152,601127,L,1,134,hemi-L,1.2684140671106885,1.440000057220459,284.91949264832573
17153,601127,L,1,134,hemi-L,0.6848649637440819,1.9200000762939453,270.8101970825623
17154,601127,L,1,134,hemi-L,0.6718896276055313,2.340000092983246,270.8101970825623
17155,601127,L,1,134,hemi-L,0.7048071986567348,2.4300000965595245,279.69291060665466
17156,601127,L,1,134,hemi-L,0.7327337263183454,2.1900000870227814,279.69291060665466
17157,601127,L,1,134,hemi-L,0.7117846655714132,2.1900000870227814,301.48234868819526
17158,601127,L,1,134,hemi-L,0.7018863026094826,1.8600000739097595,303.66621250302666
17159,601127,L,1,134,hemi-L,0.7321576377823796,2.1900000870227814,317.710605532281
17160,601127,L,1,134,hemi-L,0.7978668669020319,1.8900000751018524,317.710605532281
17161,601127,L,1,134,hemi-L,0.7957952723602189,1.9200000762939453,317.36025631401753
17162,601127,L,1,134,hemi-L,0.8153072115579206,1.8900000751018524,317.36025631401753
17163,601127,L,1,134,hemi-L,0.8422889876364053,1.8900000751018524,321.741186044038
17164,601127,L,1,134,hemi-L,0.8667831232296559,1.6200000643730164,325.9676548922687
17165,601127,L,1,134,hemi-L,0.9178539718943377,1.5900000631809235,328.3279642400129
17166,601127,L,1,134,hemi-L,0.833583901736634,1.8900000751018524,338.8559771520915
17167,601127,L,1,134,hemi-L,0.8703229070007232,1.980000078678131,338.8559771520915
17168,601127,L,1,134,hemi-L,0.8958796337103551,2.1900000870227814,330.57545536835084
17169,601127,L,1,134,hemi-L,0.9328055155109954,2.4900000989437103,330.57545536835084
17170,601127,L,1,134,hemi-L,1.0001637928881417,2.7900001108646393,324.854632393034
17171,601127,L,1,134,hemi-L,0.8832802965537792,2.7900001108646393,316.22048865139186
17172,601127,L,1,134,hemi-L,0.9082335356439803,2.7900001108646393,316.22048865139186
17173,601127,L,1,134,hemi-L,0.9084628638752524,2.7900001108646393,319.44276427976774
17174,601127,L,1,134,hemi-L,0.956497197006723,3.0900001227855682,324.0926887906021
17175,601127,L,1,134,hemi-L,0.9814243997078705,3.3600001335144043,326.4933387207809
17176,601127,L,1,134,hemi-L,0.9502676706724915,3.390000134706497,329.43093545343186
17177,601127,L,1,134,hemi-L,0.9615613471991855,3.390000134706497,329.43093545343186
17178,601127,L,1,134,hemi-L,0.9435472516609207,3.0900001227855682,334.28333270999576
17179,601127,L,1,134,hemi-L,0.9617797771876769,2.880000114440918,349.7900056807175
17180,601127,L,1,134,hemi-L,0.8835978311490037,2.640000104904175,349.7900056807175
17181,601127,L,1,134,hemi-L,0.8410807846627166,2.7300001084804535,353.43569994571163
17182,601127,L,1,134,hemi-L,0.8368993698160985,2.5200001001358032,353.43569994571163
17183,601127,L,1,134,hemi-L,0.8115520183332885,2.4900000989437103,365.76933677374194
17184,601127,L,1,134,hemi-L,0.7698953005412996,2.3700000941753387,358.4190257386867
17185,601127,L,1,134,hemi-L,0.7889345471566164,2.4900000989437103,351.0982799019121
17186,601127,L,1,134,hemi-L,0.8003374908813544,2.4900000989437103,358.28915473022977
17187,601127,L,2,134,hemi-L,0.7537006449352226,2.580000102519989,358.28915473022977
17188,601127,L,2,134,hemi-L,0.7321600364149887,2.7300001084804535,351.0446128742854
17189,601127,L,2,134,hemi-L,0.7719475040613174,2.310000091791153,363.8570706413551
17190,601127,L,2,134,hemi-L,0.7462317885580197,2.550000101327896,352.7449563266263
17191,601127,L,2,134,hemi-L,0.7479005935690637,2.550000101327896,352.7449563266263
17192,601127,L,2,134,hemi-L,0.77354563705013,2.550000101327896,352.7449563266263
17193,601127,L,2,134,hemi-L,0.8217378955279666,2.7300001084804535,367.7913521221887
17194,601127,L,2,134,hemi-L,0.8160258779180549,2.7900001108646393,367.7913521221887
17195,601127,L,2,134,hemi-L,0.8000022830783465,2.7900001108646393,362.8244831107628
17196,601127,L,2,134,hemi-L,0.7850665700016006,2.7900001108646393,384.79272155129723
17197,601127,L,2,134,hemi-L,0.7919361985260212,3.0600001215934753,384.79272155129723
